,Name,Question,Scores
1758,とんとん囃�,Q187_1,7
1759,とんとん囃�,Q187_2,6
1760,とんとん囃�,Q187_3,6
1761,とんとん囃�,Q188_1,7
1762,とんとん囃�,Q188_2,7
1763,とんとん囃�,Q188_3,4
1764,とんとん囃�,Q189_1,6
1765,とんとん囃�,Q189_2,5
1766,とんとん囃�,Q189_3,4
1767,とんとん囃�,Q190_1,5
1768,とんとん囃�,Q190_2,4
1769,とんとん囃�,Q190_3,4
1770,とんとん囃�,Q191_1,7
1771,とんとん囃�,Q191_2,6
1772,とんとん囃�,Q191_3,4
1773,とんとん囃�,Q192_1,7
1774,とんとん囃�,Q192_2,2
1775,とんとん囃�,Q192_3,3
1776,とんとん囃�,Q193_1,6
1777,とんとん囃�,Q193_2,3
1778,とんとん囃�,Q193_3,3
1779,とんとん囃�,Q194_1,5
1780,とんとん囃�,Q194_2,4
1781,とんとん囃�,Q194_3,4
1782,とんとん囃�,Q195_1,7
1783,とんとん囃�,Q195_2,3
1784,とんとん囃�,Q195_3,3
1785,とんとん囃�,Q196_1,4
1786,とんとん囃�,Q196_2,2
1787,とんとん囃�,Q196_3,4
1788,とんとん囃�,Q197_1,7
1789,とんとん囃�,Q197_2,7
1790,とんとん囃�,Q197_3,3
1791,とんとん囃�,Q198_1,5
1792,とんとん囃�,Q198_2,2
1793,とんとん囃�,Q198_3,3
1794,とんとん囃�,Q199_1,3
1795,とんとん囃�,Q199_2,3
1796,とんとん囃�,Q199_3,4
1797,とんとん囃�,Q200_1,3
1798,とんとん囃�,Q200_2,5
1799,とんとん囃�,Q200_3,3
1800,Ralphy,Q1_1,5
1801,Ralphy,Q1_2,4
1802,Ralphy,Q1_3,3
1803,Ralphy,Q2_1,4
1804,Ralphy,Q2_2,5
1805,Ralphy,Q2_3,5
1806,Ralphy,Q3_1,2
1807,Ralphy,Q3_2,4
1808,Ralphy,Q3_3,4
1809,Ralphy,Q4_1,3
1810,Ralphy,Q4_2,5
1811,Ralphy,Q4_3,5
1812,Ralphy,Q5_1,5
1813,Ralphy,Q5_2,3
1814,Ralphy,Q5_3,3
1815,Ralphy,Q6_1,4
1816,Ralphy,Q6_2,5
1817,Ralphy,Q6_3,4
1818,Ralphy,Q7_1,2
1819,Ralphy,Q7_2,5
1820,Ralphy,Q7_3,4
1821,Ralphy,Q8_1,5
1822,Ralphy,Q8_2,6
1823,Ralphy,Q8_3,4
1824,Ralphy,Q9_1,5
1825,Ralphy,Q9_2,5
1826,Ralphy,Q9_3,4
1827,Ralphy,Q10_1,5
1828,Ralphy,Q10_2,3
1829,Ralphy,Q10_3,2
1830,Ralphy,Q11_1,6
1831,Ralphy,Q11_2,6
1832,Ralphy,Q11_3,4
1833,Ralphy,Q12_1,7
1834,Ralphy,Q12_2,6
1835,Ralphy,Q12_3,5
1836,Ralphy,Q13_1,7
1837,Ralphy,Q13_2,6
1838,Ralphy,Q13_3,5
1839,Ralphy,Q14_1,4
1840,Ralphy,Q14_2,3
1841,Ralphy,Q14_3,5
1842,Ralphy,Q15_1,2
1843,Ralphy,Q15_2,3
1844,Ralphy,Q15_3,4
1845,Ralphy,Q16_1,3
1846,Ralphy,Q16_2,4
1847,Ralphy,Q16_3,5
1848,Ralphy,Q17_1,6
1849,Ralphy,Q17_2,6
1850,Ralphy,Q17_3,3
1851,Ralphy,Q18_1,5
1852,Ralphy,Q18_2,6
1853,Ralphy,Q18_3,2
1854,Ralphy,Q19_1,3
1855,Ralphy,Q19_2,5
1856,Ralphy,Q19_3,4
1857,Ralphy,Q20_1,2
1858,Ralphy,Q20_2,3
1859,Ralphy,Q20_3,2
1860,Ralphy,Q181_1,6
1861,Ralphy,Q181_2,4
1862,Ralphy,Q181_3,5
1863,Ralphy,Q182_1,6
1864,Ralphy,Q182_2,5
1865,Ralphy,Q182_3,3
1866,Ralphy,Q183_1,5
1867,Ralphy,Q183_2,6
1868,Ralphy,Q183_3,4
1869,Ralphy,Q184_1,6
1870,Ralphy,Q184_2,6
1871,Ralphy,Q184_3,4
1872,Ralphy,Q185_1,4
1873,Ralphy,Q185_2,5
1874,Ralphy,Q185_3,4
1875,Ralphy,Q186_1,1
1876,Ralphy,Q186_2,1
1877,Ralphy,Q186_3,3
1878,Ralphy,Q187_1,3
1879,Ralphy,Q187_2,4
1880,Ralphy,Q187_3,3
1881,Ralphy,Q188_1,4
1882,Ralphy,Q188_2,3
1883,Ralphy,Q188_3,5
1884,Ralphy,Q189_1,3
1885,Ralphy,Q189_2,3
1886,Ralphy,Q189_3,2
1887,Ralphy,Q190_1,3
1888,Ralphy,Q190_2,4
1889,Ralphy,Q190_3,3
1890,Ralphy,Q191_1,5
1891,Ralphy,Q191_2,4
1892,Ralphy,Q191_3,3
1893,Ralphy,Q192_1,6
1894,Ralphy,Q192_2,4
1895,Ralphy,Q192_3,4
1896,Ralphy,Q193_1,3
1897,Ralphy,Q193_2,3
1898,Ralphy,Q193_3,2
1899,Ralphy,Q194_1,5
1900,Ralphy,Q194_2,4
1901,Ralphy,Q194_3,3
1902,Ralphy,Q195_1,5
1903,Ralphy,Q195_2,5
1904,Ralphy,Q195_3,4
1905,Ralphy,Q196_1,4
1906,Ralphy,Q196_2,2
1907,Ralphy,Q196_3,3
1908,Ralphy,Q197_1,4
1909,Ralphy,Q197_2,3
1910,Ralphy,Q197_3,4
1911,Ralphy,Q198_1,5
1912,Ralphy,Q198_2,5
1913,Ralphy,Q198_3,3
1914,Ralphy,Q199_1,2
1915,Ralphy,Q199_2,2
1916,Ralphy,Q199_3,2
1917,Ralphy,Q200_1,4
1918,Ralphy,Q200_2,5
1919,Ralphy,Q200_3,4
1920,itu1,Q1_1,5
1921,itu1,Q1_2,6
1922,itu1,Q1_3,2
1923,itu1,Q2_1,3
1924,itu1,Q2_2,4
1925,itu1,Q2_3,4
1926,itu1,Q3_1,5
1927,itu1,Q3_2,5
1928,itu1,Q3_3,4
1929,itu1,Q4_1,6
1930,itu1,Q4_2,3
1931,itu1,Q4_3,6
1932,itu1,Q5_1,5
1933,itu1,Q5_2,5
1934,itu1,Q5_3,3
1935,itu1,Q6_1,5
1936,itu1,Q6_2,5
1937,itu1,Q6_3,2
1938,itu1,Q7_1,5
1939,itu1,Q7_2,5
1940,itu1,Q7_3,3
1941,itu1,Q8_1,5
1942,itu1,Q8_2,5
1943,itu1,Q8_3,4
1944,itu1,Q9_1,2
1945,itu1,Q9_2,6
1946,itu1,Q9_3,2
1947,itu1,Q10_1,6
1948,itu1,Q10_2,4
1949,itu1,Q10_3,4
1950,itu1,Q11_1,6
1951,itu1,Q11_2,6
1952,itu1,Q11_3,3
1953,itu1,Q12_1,5
1954,itu1,Q12_2,4
1955,itu1,Q12_3,4
1956,itu1,Q13_1,3
1957,itu1,Q13_2,6
1958,itu1,Q13_3,2
1959,itu1,Q14_1,6
1960,itu1,Q14_2,6
1961,itu1,Q14_3,4
1962,itu1,Q15_1,3
1963,itu1,Q15_2,6
1964,itu1,Q15_3,2
1965,itu1,Q16_1,5
1966,itu1,Q16_2,7
1967,itu1,Q16_3,3
1968,itu1,Q17_1,3
1969,itu1,Q17_2,6
1970,itu1,Q17_3,3
1971,itu1,Q18_1,2
1972,itu1,Q18_2,7
1973,itu1,Q18_3,2
1974,itu1,Q19_1,5
1975,itu1,Q19_2,5
1976,itu1,Q19_3,2
1977,itu1,Q20_1,2
1978,itu1,Q20_2,6
1979,itu1,Q20_3,3
1980,itu1,Q181_1,6
1981,itu1,Q181_2,6
1982,itu1,Q181_3,3
1983,itu1,Q182_1,3
1984,itu1,Q182_2,5
1985,itu1,Q182_3,3
1986,itu1,Q183_1,6
1987,itu1,Q183_2,5
1988,itu1,Q183_3,3
1989,itu1,Q184_1,6
1990,itu1,Q184_2,4
1991,itu1,Q184_3,4
1992,itu1,Q185_1,5
1993,itu1,Q185_2,5
1994,itu1,Q185_3,4
1995,itu1,Q186_1,5
1996,itu1,Q186_2,5
1997,itu1,Q186_3,3
1998,itu1,Q187_1,4
1999,itu1,Q187_2,4
2000,itu1,Q187_3,3
2001,itu1,Q188_1,6
2002,itu1,Q188_2,4
2003,itu1,Q188_3,6
2004,itu1,Q189_1,3
2005,itu1,Q189_2,7
2006,itu1,Q189_3,2
2007,itu1,Q190_1,5
2008,itu1,Q190_2,3
2009,itu1,Q190_3,6
2010,itu1,Q191_1,5
2011,itu1,Q191_2,4
2012,itu1,Q191_3,3
2013,itu1,Q192_1,6
2014,itu1,Q192_2,4
2015,itu1,Q192_3,4
2016,itu1,Q193_1,3
2017,itu1,Q193_2,4
2018,itu1,Q193_3,4
2019,itu1,Q194_1,3
2020,itu1,Q194_2,4
2021,itu1,Q194_3,3
2022,itu1,Q195_1,2
2023,itu1,Q195_2,5
2024,itu1,Q195_3,2
2025,itu1,Q196_1,3
2026,itu1,Q196_2,5
2027,itu1,Q196_3,3
2028,itu1,Q197_1,5
2029,itu1,Q197_2,5
2030,itu1,Q197_3,3
2031,itu1,Q198_1,3
2032,itu1,Q198_2,5
2033,itu1,Q198_3,3
2034,itu1,Q199_1,4
2035,itu1,Q199_2,3
2036,itu1,Q199_3,6
2037,itu1,Q200_1,6
2038,itu1,Q200_2,4
2039,itu1,Q200_3,4
2040,mirin036,Q1_1,5
2041,mirin036,Q1_2,7
2042,mirin036,Q1_3,2
2043,mirin036,Q2_1,5
2044,mirin036,Q2_2,6
2045,mirin036,Q2_3,3
2046,mirin036,Q3_1,5
2047,mirin036,Q3_2,6
2048,mirin036,Q3_3,4
2049,mirin036,Q4_1,6
2050,mirin036,Q4_2,3
2051,mirin036,Q4_3,5
2052,mirin036,Q5_1,3
2053,mirin036,Q5_2,6
2054,mirin036,Q5_3,3
2055,mirin036,Q6_1,5
2056,mirin036,Q6_2,6
2057,mirin036,Q6_3,4
2058,mirin036,Q7_1,6
2059,mirin036,Q7_2,6
2060,mirin036,Q7_3,4
2061,mirin036,Q8_1,5
2062,mirin036,Q8_2,6
2063,mirin036,Q8_3,4
2064,mirin036,Q9_1,6
2065,mirin036,Q9_2,7
2066,mirin036,Q9_3,4
2067,mirin036,Q10_1,6
2068,mirin036,Q10_2,6
2069,mirin036,Q10_3,4
2070,mirin036,Q11_1,7
2071,mirin036,Q11_2,7
2072,mirin036,Q11_3,4
2073,mirin036,Q12_1,5
2074,mirin036,Q12_2,6
2075,mirin036,Q12_3,4
2076,mirin036,Q13_1,7
2077,mirin036,Q13_2,7
2078,mirin036,Q13_3,3
2079,mirin036,Q14_1,6
2080,mirin036,Q14_2,7
2081,mirin036,Q14_3,4
2082,mirin036,Q15_1,5
2083,mirin036,Q15_2,6
2084,mirin036,Q15_3,4
2085,mirin036,Q16_1,6
2086,mirin036,Q16_2,6
2087,mirin036,Q16_3,4
2088,mirin036,Q17_1,4
2089,mirin036,Q17_2,5
2090,mirin036,Q17_3,2
2091,mirin036,Q18_1,5
2092,mirin036,Q18_2,6
2093,mirin036,Q18_3,3
2094,mirin036,Q19_1,6
2095,mirin036,Q19_2,6
2096,mirin036,Q19_3,4
2097,mirin036,Q20_1,5
2098,mirin036,Q20_2,6
2099,mirin036,Q20_3,4
2100,mirin036,Q181_1,5
2101,mirin036,Q181_2,7
2102,mirin036,Q181_3,2
2103,mirin036,Q182_1,5
2104,mirin036,Q182_2,5
2105,mirin036,Q182_3,4
2106,mirin036,Q183_1,7
2107,mirin036,Q183_2,7
2108,mirin036,Q183_3,2
2109,mirin036,Q184_1,6
2110,mirin036,Q184_2,6
2111,mirin036,Q184_3,4
2112,mirin036,Q185_1,6
2113,mirin036,Q185_2,3
2114,mirin036,Q185_3,4
2115,mirin036,Q186_1,5
2116,mirin036,Q186_2,2
2117,mirin036,Q186_3,4
2118,mirin036,Q187_1,5
2119,mirin036,Q187_2,5
2120,mirin036,Q187_3,5
2121,mirin036,Q188_1,7
2122,mirin036,Q188_2,7
2123,mirin036,Q188_3,4
2124,mirin036,Q189_1,3
2125,mirin036,Q189_2,4
2126,mirin036,Q189_3,4
2127,mirin036,Q190_1,5
2128,mirin036,Q190_2,3
2129,mirin036,Q190_3,3
2130,mirin036,Q191_1,5
2131,mirin036,Q191_2,6
2132,mirin036,Q191_3,3
2133,mirin036,Q192_1,5
2134,mirin036,Q192_2,4
2135,mirin036,Q192_3,4
2136,mirin036,Q193_1,4
2137,mirin036,Q193_2,2
2138,mirin036,Q193_3,3
2139,mirin036,Q194_1,4
2140,mirin036,Q194_2,4
2141,mirin036,Q194_3,4
2142,mirin036,Q195_1,7
2143,mirin036,Q195_2,7
2144,mirin036,Q195_3,3
2145,mirin036,Q196_1,4
2146,mirin036,Q196_2,5
2147,mirin036,Q196_3,3
2148,mirin036,Q197_1,4
2149,mirin036,Q197_2,5
2150,mirin036,Q197_3,4
2151,mirin036,Q198_1,2
2152,mirin036,Q198_2,2
2153,mirin036,Q198_3,2
2154,mirin036,Q199_1,4
2155,mirin036,Q199_2,4
2156,mirin036,Q199_3,4
2157,mirin036,Q200_1,7
2158,mirin036,Q200_2,7
2159,mirin036,Q200_3,4
2160,perimakko37,Q1_1,5
2161,perimakko37,Q1_2,7
2162,perimakko37,Q1_3,2
2163,perimakko37,Q2_1,7
2164,perimakko37,Q2_2,6
2165,perimakko37,Q2_3,6
2166,perimakko37,Q3_1,4
2167,perimakko37,Q3_2,6
2168,perimakko37,Q3_3,2
2169,perimakko37,Q4_1,4
2170,perimakko37,Q4_2,2
2171,perimakko37,Q4_3,5
2172,perimakko37,Q5_1,4
2173,perimakko37,Q5_2,5
2174,perimakko37,Q5_3,2
2175,perimakko37,Q6_1,4
2176,perimakko37,Q6_2,6
2177,perimakko37,Q6_3,4
2178,perimakko37,Q7_1,3
2179,perimakko37,Q7_2,5
2180,perimakko37,Q7_3,2
2181,perimakko37,Q8_1,4
2182,perimakko37,Q8_2,5
2183,perimakko37,Q8_3,3
2184,perimakko37,Q9_1,5
2185,perimakko37,Q9_2,5
2186,perimakko37,Q9_3,4
2187,perimakko37,Q10_1,5
2188,perimakko37,Q10_2,4
2189,perimakko37,Q10_3,5
2190,perimakko37,Q11_1,5
2191,perimakko37,Q11_2,6
2192,perimakko37,Q11_3,3
2193,perimakko37,Q12_1,5
2194,perimakko37,Q12_2,4
2195,perimakko37,Q12_3,3
2196,perimakko37,Q13_1,5
2197,perimakko37,Q13_2,6
2198,perimakko37,Q13_3,2
2199,perimakko37,Q14_1,6
2200,perimakko37,Q14_2,4
2201,perimakko37,Q14_3,5
2202,perimakko37,Q15_1,3
2203,perimakko37,Q15_2,5
2204,perimakko37,Q15_3,4
2205,perimakko37,Q16_1,6
2206,perimakko37,Q16_2,6
2207,perimakko37,Q16_3,3
2208,perimakko37,Q17_1,3
2209,perimakko37,Q17_2,5
2210,perimakko37,Q17_3,3
2211,perimakko37,Q18_1,5
2212,perimakko37,Q18_2,5
2213,perimakko37,Q18_3,3
2214,perimakko37,Q19_1,5
2215,perimakko37,Q19_2,6
2216,perimakko37,Q19_3,2
2217,perimakko37,Q20_1,3
2218,perimakko37,Q20_2,5
2219,perimakko37,Q20_3,2
2220,perimakko37,Q181_1,4
2221,perimakko37,Q181_2,7
2222,perimakko37,Q181_3,2
2223,perimakko37,Q182_1,5
2224,perimakko37,Q182_2,6
2225,perimakko37,Q182_3,3
2226,perimakko37,Q183_1,5
2227,perimakko37,Q183_2,6
2228,perimakko37,Q183_3,2
2229,perimakko37,Q184_1,5
2230,perimakko37,Q184_2,3
2231,perimakko37,Q184_3,3
2232,perimakko37,Q185_1,5
2233,perimakko37,Q185_2,5
2234,perimakko37,Q185_3,3
2235,perimakko37,Q186_1,2
2236,perimakko37,Q186_2,4
2237,perimakko37,Q186_3,4
2238,perimakko37,Q187_1,4
2239,perimakko37,Q187_2,3
2240,perimakko37,Q187_3,5
2241,perimakko37,Q188_1,5
2242,perimakko37,Q188_2,6
2243,perimakko37,Q188_3,3
2244,perimakko37,Q189_1,3
2245,perimakko37,Q189_2,6
2246,perimakko37,Q189_3,3
2247,perimakko37,Q190_1,4
2248,perimakko37,Q190_2,2
2249,perimakko37,Q190_3,5
2250,perimakko37,Q191_1,6
2251,perimakko37,Q191_2,5
2252,perimakko37,Q191_3,3
2253,perimakko37,Q192_1,5
2254,perimakko37,Q192_2,4
2255,perimakko37,Q192_3,3
2256,perimakko37,Q193_1,2
2257,perimakko37,Q193_2,5
2258,perimakko37,Q193_3,2
2259,perimakko37,Q194_1,3
2260,perimakko37,Q194_2,2
2261,perimakko37,Q194_3,3
2262,perimakko37,Q195_1,5
2263,perimakko37,Q195_2,7
2264,perimakko37,Q195_3,2
2265,perimakko37,Q196_1,3
2266,perimakko37,Q196_2,6
2267,perimakko37,Q196_3,4
2268,perimakko37,Q197_1,6
2269,perimakko37,Q197_2,7
2270,perimakko37,Q197_3,2
2271,perimakko37,Q198_1,1
2272,perimakko37,Q198_2,5
2273,perimakko37,Q198_3,1
2274,perimakko37,Q199_1,3
2275,perimakko37,Q199_2,4
2276,perimakko37,Q199_3,4
2277,perimakko37,Q200_1,5
2278,perimakko37,Q200_2,3
2279,perimakko37,Q200_3,3
2280,ISHICN,Q1_1,4
2281,ISHICN,Q1_2,4
2282,ISHICN,Q1_3,5
2283,ISHICN,Q2_1,4
2284,ISHICN,Q2_2,5
2285,ISHICN,Q2_3,4
2286,ISHICN,Q3_1,4
2287,ISHICN,Q3_2,5
2288,ISHICN,Q3_3,5
2289,ISHICN,Q4_1,4
2290,ISHICN,Q4_2,5
2291,ISHICN,Q4_3,5
2292,ISHICN,Q5_1,4
2293,ISHICN,Q5_2,5
2294,ISHICN,Q5_3,5
2295,ISHICN,Q6_1,3
2296,ISHICN,Q6_2,5
2297,ISHICN,Q6_3,4
2298,ISHICN,Q7_1,4
2299,ISHICN,Q7_2,5
2300,ISHICN,Q7_3,4
2301,ISHICN,Q8_1,4
2302,ISHICN,Q8_2,5
2303,ISHICN,Q8_3,4
2304,ISHICN,Q9_1,4
2305,ISHICN,Q9_2,5
2306,ISHICN,Q9_3,5
2307,ISHICN,Q10_1,4
2308,ISHICN,Q10_2,5
2309,ISHICN,Q10_3,5
2310,ISHICN,Q11_1,5
2311,ISHICN,Q11_2,5
2312,ISHICN,Q11_3,5
2313,ISHICN,Q12_1,5
2314,ISHICN,Q12_2,5
2315,ISHICN,Q12_3,5
2316,ISHICN,Q13_1,4
2317,ISHICN,Q13_2,5
2318,ISHICN,Q13_3,5
2319,ISHICN,Q14_1,4
2320,ISHICN,Q14_2,4
2321,ISHICN,Q14_3,5
2322,ISHICN,Q15_1,4
2323,ISHICN,Q15_2,4
2324,ISHICN,Q15_3,4
2325,ISHICN,Q16_1,4
2326,ISHICN,Q16_2,5
2327,ISHICN,Q16_3,5
2328,ISHICN,Q17_1,3
2329,ISHICN,Q17_2,4
2330,ISHICN,Q17_3,4
2331,ISHICN,Q18_1,3
2332,ISHICN,Q18_2,5
2333,ISHICN,Q18_3,5
2334,ISHICN,Q19_1,4
2335,ISHICN,Q19_2,5
2336,ISHICN,Q19_3,5
2337,ISHICN,Q20_1,4
2338,ISHICN,Q20_2,4
2339,ISHICN,Q20_3,4
2340,ISHICN,Q181_1,4
2341,ISHICN,Q181_2,5
2342,ISHICN,Q181_3,5
2343,ISHICN,Q182_1,4
2344,ISHICN,Q182_2,5
2345,ISHICN,Q182_3,5
2346,ISHICN,Q183_1,5
2347,ISHICN,Q183_2,5
2348,ISHICN,Q183_3,5
2349,ISHICN,Q184_1,4
2350,ISHICN,Q184_2,5
2351,ISHICN,Q184_3,5
2352,ISHICN,Q185_1,4
2353,ISHICN,Q185_2,4
2354,ISHICN,Q185_3,4
2355,ISHICN,Q186_1,4
2356,ISHICN,Q186_2,5
2357,ISHICN,Q186_3,4
2358,ISHICN,Q187_1,4
2359,ISHICN,Q187_2,5
2360,ISHICN,Q187_3,5
2361,ISHICN,Q188_1,5
2362,ISHICN,Q188_2,5
2363,ISHICN,Q188_3,5
2364,ISHICN,Q189_1,4
2365,ISHICN,Q189_2,3
2366,ISHICN,Q189_3,4
2367,ISHICN,Q190_1,4
2368,ISHICN,Q190_2,4
2369,ISHICN,Q190_3,4
2370,ISHICN,Q191_1,4
2371,ISHICN,Q191_2,4
2372,ISHICN,Q191_3,4
2373,ISHICN,Q192_1,4
2374,ISHICN,Q192_2,3
2375,ISHICN,Q192_3,3
2376,ISHICN,Q193_1,4
2377,ISHICN,Q193_2,3
2378,ISHICN,Q193_3,4
2379,ISHICN,Q194_1,4
2380,ISHICN,Q194_2,3
2381,ISHICN,Q194_3,4
2382,ISHICN,Q195_1,4
2383,ISHICN,Q195_2,4
2384,ISHICN,Q195_3,3
2385,ISHICN,Q196_1,4
2386,ISHICN,Q196_2,4
2387,ISHICN,Q196_3,4
2388,ISHICN,Q197_1,4
2389,ISHICN,Q197_2,3
2390,ISHICN,Q197_3,4
2391,ISHICN,Q198_1,3
2392,ISHICN,Q198_2,4
2393,ISHICN,Q198_3,3
2394,ISHICN,Q199_1,3
2395,ISHICN,Q199_2,4
2396,ISHICN,Q199_3,4
2397,ISHICN,Q200_1,5
2398,ISHICN,Q200_2,5
2399,ISHICN,Q200_3,5
2400,ranbt2943,Q1_1,5
2401,ranbt2943,Q1_2,6
2402,ranbt2943,Q1_3,3
2403,ranbt2943,Q2_1,5
2404,ranbt2943,Q2_2,5
2405,ranbt2943,Q2_3,3
2406,ranbt2943,Q3_1,4
2407,ranbt2943,Q3_2,5
2408,ranbt2943,Q3_3,3
2409,ranbt2943,Q4_1,5
2410,ranbt2943,Q4_2,6
2411,ranbt2943,Q4_3,7
2412,ranbt2943,Q5_1,6
2413,ranbt2943,Q5_2,6
2414,ranbt2943,Q5_3,4
2415,ranbt2943,Q6_1,5
2416,ranbt2943,Q6_2,6
2417,ranbt2943,Q6_3,3
2418,ranbt2943,Q7_1,4
2419,ranbt2943,Q7_2,5
2420,ranbt2943,Q7_3,3
2421,ranbt2943,Q8_1,5
2422,ranbt2943,Q8_2,6
2423,ranbt2943,Q8_3,3
2424,ranbt2943,Q9_1,5
2425,ranbt2943,Q9_2,7
2426,ranbt2943,Q9_3,4
2427,ranbt2943,Q10_1,6
2428,ranbt2943,Q10_2,6
2429,ranbt2943,Q10_3,5
2430,ranbt2943,Q11_1,6
2431,ranbt2943,Q11_2,7
2432,ranbt2943,Q11_3,3
2433,ranbt2943,Q12_1,5
2434,ranbt2943,Q12_2,5
2435,ranbt2943,Q12_3,4
2436,ranbt2943,Q13_1,5
2437,ranbt2943,Q13_2,6
2438,ranbt2943,Q13_3,5
2439,ranbt2943,Q14_1,5
2440,ranbt2943,Q14_2,6
2441,ranbt2943,Q14_3,5
2442,ranbt2943,Q15_1,4
2443,ranbt2943,Q15_2,5
2444,ranbt2943,Q15_3,4
2445,ranbt2943,Q16_1,6
2446,ranbt2943,Q16_2,6
2447,ranbt2943,Q16_3,3
2448,ranbt2943,Q17_1,6
2449,ranbt2943,Q17_2,6
2450,ranbt2943,Q17_3,3
2451,ranbt2943,Q18_1,5
2452,ranbt2943,Q18_2,7
2453,ranbt2943,Q18_3,3
2454,ranbt2943,Q19_1,6
2455,ranbt2943,Q19_2,7
2456,ranbt2943,Q19_3,4
2457,ranbt2943,Q20_1,5
2458,ranbt2943,Q20_2,6
2459,ranbt2943,Q20_3,3
2460,ranbt2943,Q181_1,6
2461,ranbt2943,Q181_2,7
2462,ranbt2943,Q181_3,3
2463,ranbt2943,Q182_1,5
2464,ranbt2943,Q182_2,5
2465,ranbt2943,Q182_3,4
2466,ranbt2943,Q183_1,6
2467,ranbt2943,Q183_2,7
2468,ranbt2943,Q183_3,3
2469,ranbt2943,Q184_1,5
2470,ranbt2943,Q184_2,6
2471,ranbt2943,Q184_3,5
2472,ranbt2943,Q185_1,6
2473,ranbt2943,Q185_2,2
2474,ranbt2943,Q185_3,2
2475,ranbt2943,Q186_1,3
2476,ranbt2943,Q186_2,6
2477,ranbt2943,Q186_3,6
2478,ranbt2943,Q187_1,4
2479,ranbt2943,Q187_2,4
2480,ranbt2943,Q187_3,4
2481,ranbt2943,Q188_1,5
2482,ranbt2943,Q188_2,5
2483,ranbt2943,Q188_3,4
2484,ranbt2943,Q189_1,3
2485,ranbt2943,Q189_2,4
2486,ranbt2943,Q189_3,4
2487,ranbt2943,Q190_1,4
2488,ranbt2943,Q190_2,3
2489,ranbt2943,Q190_3,3
2490,ranbt2943,Q191_1,7
2491,ranbt2943,Q191_2,6
2492,ranbt2943,Q191_3,3
2493,ranbt2943,Q192_1,6
2494,ranbt2943,Q192_2,4
2495,ranbt2943,Q192_3,3
2496,ranbt2943,Q193_1,3
2497,ranbt2943,Q193_2,2
2498,ranbt2943,Q193_3,2
2499,ranbt2943,Q194_1,5
2500,ranbt2943,Q194_2,4
2501,ranbt2943,Q194_3,4
2502,ranbt2943,Q195_1,6
2503,ranbt2943,Q195_2,5
2504,ranbt2943,Q195_3,2
2505,ranbt2943,Q196_1,4
2506,ranbt2943,Q196_2,4
2507,ranbt2943,Q196_3,3
2508,ranbt2943,Q197_1,5
2509,ranbt2943,Q197_2,5
2510,ranbt2943,Q197_3,3
2511,ranbt2943,Q198_1,2
2512,ranbt2943,Q198_2,3
2513,ranbt2943,Q198_3,3
2514,ranbt2943,Q199_1,3
2515,ranbt2943,Q199_2,4
2516,ranbt2943,Q199_3,6
2517,ranbt2943,Q200_1,5
2518,ranbt2943,Q200_2,6
2519,ranbt2943,Q200_3,4
2520,adagietto,Q1_1,6
2521,adagietto,Q1_2,6
2522,adagietto,Q1_3,3
2523,adagietto,Q2_1,5
2524,adagietto,Q2_2,5
2525,adagietto,Q2_3,4
2526,adagietto,Q3_1,6
2527,adagietto,Q3_2,5
2528,adagietto,Q3_3,4
2529,adagietto,Q4_1,6
2530,adagietto,Q4_2,5
2531,adagietto,Q4_3,5
2532,adagietto,Q5_1,6
2533,adagietto,Q5_2,5
2534,adagietto,Q5_3,4
2535,adagietto,Q6_1,6
2536,adagietto,Q6_2,6
2537,adagietto,Q6_3,4
2538,adagietto,Q7_1,5
2539,adagietto,Q7_2,5
2540,adagietto,Q7_3,4
2541,adagietto,Q8_1,6
2542,adagietto,Q8_2,6
2543,adagietto,Q8_3,3
2544,adagietto,Q9_1,6
2545,adagietto,Q9_2,5
2546,adagietto,Q9_3,3
2547,adagietto,Q10_1,6
2548,adagietto,Q10_2,6
2549,adagietto,Q10_3,4
2550,adagietto,Q11_1,6
2551,adagietto,Q11_2,5
2552,adagietto,Q11_3,2
2553,adagietto,Q12_1,6
2554,adagietto,Q12_2,5
2555,adagietto,Q12_3,4
2556,adagietto,Q13_1,7
2557,adagietto,Q13_2,5
2558,adagietto,Q13_3,4
2559,adagietto,Q14_1,6
2560,adagietto,Q14_2,6
2561,adagietto,Q14_3,3
2562,adagietto,Q15_1,6
2563,adagietto,Q15_2,6
2564,adagietto,Q15_3,4
2565,adagietto,Q16_1,6
2566,adagietto,Q16_2,6
2567,adagietto,Q16_3,4
2568,adagietto,Q17_1,4
2569,adagietto,Q17_2,4
2570,adagietto,Q17_3,3
2571,adagietto,Q18_1,6
2572,adagietto,Q18_2,5
2573,adagietto,Q18_3,4
2574,adagietto,Q19_1,6
2575,adagietto,Q19_2,6
2576,adagietto,Q19_3,4
2577,adagietto,Q20_1,6
2578,adagietto,Q20_2,6
2579,adagietto,Q20_3,4
2580,adagietto,Q181_1,5
2581,adagietto,Q181_2,5
2582,adagietto,Q181_3,3
2583,adagietto,Q182_1,5
2584,adagietto,Q182_2,5
2585,adagietto,Q182_3,4
2586,adagietto,Q183_1,6
2587,adagietto,Q183_2,6
2588,adagietto,Q183_3,4
2589,adagietto,Q184_1,6
2590,adagietto,Q184_2,6
2591,adagietto,Q184_3,5
2592,adagietto,Q185_1,6
2593,adagietto,Q185_2,6
